RUN	pokemonapi.RefulTask	refultask	1720829203000	 	3.11.3
REQUEST		POST task	1720829231815	1720829232069	KO	status.find.is(200), but actually found 405
REQUEST		POST task	1720829231821	1720829232070	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232070
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232070
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232070
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232070
USER	Task API Test	END	1720829232070
USER	Task API Test	END	1720829232070
USER	Task API Test	START	1720829232071
USER	Task API Test	START	1720829232071
REQUEST		POST task	1720829231833	1720829232091	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232092
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232092
USER	Task API Test	END	1720829232092
USER	Task API Test	START	1720829232092
REQUEST		POST task	1720829231882	1720829232150	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232151
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232151
USER	Task API Test	END	1720829232151
USER	Task API Test	START	1720829232151
REQUEST		POST task	1720829231929	1720829232186	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232186
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232186
USER	Task API Test	END	1720829232187
USER	Task API Test	START	1720829232187
REQUEST		POST task	1720829231963	1720829232226	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232227
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232227
USER	Task API Test	END	1720829232227
USER	Task API Test	START	1720829232227
REQUEST		POST task	1720829231466	1720829232235	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232235
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232235
USER	Task API Test	END	1720829232235
USER	Task API Test	START	1720829232236
REQUEST		POST task	1720829232026	1720829232283	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232283
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232283
USER	Task API Test	END	1720829232283
USER	Task API Test	START	1720829232284
REQUEST		POST task	1720829232051	1720829232299	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232299
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232299
USER	Task API Test	END	1720829232300
USER	Task API Test	START	1720829232300
REQUEST		POST task	1720829232071	1720829232320	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232321
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232321
USER	Task API Test	END	1720829232321
USER	Task API Test	START	1720829232322
REQUEST		POST task	1720829232071	1720829232327	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232327
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232327
USER	Task API Test	END	1720829232327
USER	Task API Test	START	1720829232340
REQUEST		POST task	1720829232092	1720829232363	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232364
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232364
USER	Task API Test	END	1720829232364
USER	Task API Test	START	1720829232364
REQUEST		POST task	1720829232151	1720829232410	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232411
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232411
USER	Task API Test	END	1720829232411
USER	Task API Test	START	1720829232412
REQUEST		POST task	1720829232187	1720829232450	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232451
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232451
USER	Task API Test	END	1720829232451
USER	Task API Test	START	1720829232452
REQUEST		POST task	1720829232235	1720829232485	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232486
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232486
USER	Task API Test	END	1720829232486
USER	Task API Test	START	1720829232487
REQUEST		POST task	1720829232227	1720829232488	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232489
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232489
USER	Task API Test	END	1720829232489
USER	Task API Test	START	1720829232489
REQUEST		POST task	1720829232300	1720829232558	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232558
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232558
USER	Task API Test	END	1720829232559
USER	Task API Test	START	1720829232559
REQUEST		POST task	1720829232284	1720829232573	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232573
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232573
USER	Task API Test	END	1720829232574
USER	Task API Test	START	1720829232574
REQUEST		POST task	1720829232322	1720829232582	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232582
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232582
USER	Task API Test	END	1720829232583
USER	Task API Test	START	1720829232583
REQUEST		POST task	1720829232340	1720829232590	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232591
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232591
USER	Task API Test	END	1720829232591
USER	Task API Test	START	1720829232591
REQUEST		POST task	1720829232364	1720829232613	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232613
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232613
USER	Task API Test	END	1720829232614
USER	Task API Test	START	1720829232614
REQUEST		POST task	1720829231806	1720829232620	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232621
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232621
USER	Task API Test	END	1720829232621
USER	Task API Test	START	1720829232621
REQUEST		POST task	1720829232411	1720829232672	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232673
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232673
USER	Task API Test	END	1720829232673
USER	Task API Test	START	1720829232673
REQUEST		POST task	1720829232451	1720829232718	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232718
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232718
USER	Task API Test	END	1720829232718
USER	Task API Test	START	1720829232719
REQUEST		POST task	1720829232489	1720829232739	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232740
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232740
USER	Task API Test	END	1720829232740
USER	Task API Test	START	1720829232741
REQUEST		POST task	1720829232559	1720829232820	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232820
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232820
USER	Task API Test	END	1720829232820
USER	Task API Test	START	1720829232821
REQUEST		POST task	1720829232574	1720829232826	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232827
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232827
USER	Task API Test	END	1720829232827
USER	Task API Test	START	1720829232827
REQUEST		POST task	1720829232583	1720829232839	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232840
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232840
USER	Task API Test	END	1720829232840
USER	Task API Test	START	1720829232841
REQUEST		POST task	1720829232591	1720829232851	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232851
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232851
USER	Task API Test	END	1720829232851
USER	Task API Test	START	1720829232852
REQUEST		POST task	1720829232614	1720829232866	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232866
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232867
USER	Task API Test	END	1720829232867
USER	Task API Test	START	1720829232867
REQUEST		POST task	1720829232621	1720829232884	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232884
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232884
USER	Task API Test	END	1720829232884
USER	Task API Test	START	1720829232885
REQUEST		POST task	1720829232673	1720829232932	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232933
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232933
USER	Task API Test	END	1720829232933
USER	Task API Test	START	1720829232934
REQUEST		POST task	1720829232740	1720829233036	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829233037
ERROR	GET task: No attribute named 'thiis' is defined 	1720829233037
USER	Task API Test	END	1720829233037
USER	Task API Test	START	1720829233038
REQUEST		POST task	1720829232821	1720829233068	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829233069
ERROR	GET task: No attribute named 'thiis' is defined 	1720829233069
USER	Task API Test	END	1720829233069
USER	Task API Test	START	1720829233070
REQUEST		POST task	1720829232827	1720829233078	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829233078
ERROR	GET task: No attribute named 'thiis' is defined 	1720829233078
USER	Task API Test	END	1720829233079
USER	Task API Test	START	1720829233079
REQUEST		POST task	1720829232840	1720829233095	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829233096
ERROR	GET task: No attribute named 'thiis' is defined 	1720829233096
USER	Task API Test	END	1720829233096
USER	Task API Test	START	1720829233097
REQUEST		POST task	1720829232867	1720829233130	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829233131
ERROR	GET task: No attribute named 'thiis' is defined 	1720829233131
USER	Task API Test	END	1720829233131
USER	Task API Test	START	1720829233132
REQUEST		POST task	1720829232885	1720829233145	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829233145
ERROR	GET task: No attribute named 'thiis' is defined 	1720829233145
USER	Task API Test	END	1720829233146
USER	Task API Test	START	1720829233146
REQUEST		POST task	1720829233037	1720829233297	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829233298
ERROR	GET task: No attribute named 'thiis' is defined 	1720829233298
USER	Task API Test	END	1720829233298
USER	Task API Test	START	1720829233299
REQUEST		POST task	1720829232486	1720829233305	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829233306
ERROR	GET task: No attribute named 'thiis' is defined 	1720829233306
USER	Task API Test	END	1720829233306
USER	Task API Test	START	1720829233307
REQUEST		POST task	1720829233069	1720829233323	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829233324
ERROR	GET task: No attribute named 'thiis' is defined 	1720829233324
USER	Task API Test	END	1720829233324
USER	Task API Test	START	1720829233325
REQUEST		POST task	1720829233097	1720829233355	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829233355
ERROR	GET task: No attribute named 'thiis' is defined 	1720829233355
USER	Task API Test	END	1720829233355
USER	Task API Test	START	1720829233356
REQUEST		POST task	1720829233079	1720829233359	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829233360
ERROR	GET task: No attribute named 'thiis' is defined 	1720829233360
USER	Task API Test	END	1720829233360
USER	Task API Test	START	1720829233360
REQUEST		POST task	1720829233146	1720829233401	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829233402
ERROR	GET task: No attribute named 'thiis' is defined 	1720829233402
USER	Task API Test	END	1720829233402
USER	Task API Test	START	1720829233403
REQUEST		POST task	1720829233131	1720829233458	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829233458
